pair_id,sentence1,sentence2,target_word,label_corrected,sense_id_1,sense_id_2,gold_label,split,model,similarity
pair_0017,ರವಿಶಂಕರ ಸುಂದರ ಚಿತ್ರ ಸೃಷ್ಟಿಸುತ್ತಾರೆ.,ಈ ಚಿತ್ರ ಶಿಲ್ಪ ಅಸಾಧಾರಣ ಕಾದಂಬರಿ.,ಚಿತ್ರ,1,4,4.0,1,test,muril,0.9907791614532471
pair_0018,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲ,1,1,1.0,1,test,muril,0.9741166234016418
pair_0019,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,1,2,2.0,1,test,muril,0.9790549278259277
pair_0020,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,1,5,5.0,1,test,muril,0.9878754615783691
pair_0021,ಧರಣಿ ಭ್ರಮಿಸುತ್ತಾ ಇರುತ್ತದೆ.,ಧರಣಿಯ ಮೇಲೆ ಮಿಲಿಯನ ಜನ ವಾಸ ಮಾಡುತ್ತಾರೆ.,ಧರಣಿ,1,1,1.0,1,validation,muril,0.9940407872200012
pair_0022,ಈ ಕೋಟೆಯ ಧರಣಿ ಕಲ್ಲಿನಿಂದ ಕೆತ್ತಿರುವುದು.,ಮನೆಯ ಧರಣಿ ಬಲಾಗಿರುವುದು ಅಗತ್ಯ.,ಧರಣಿ,1,2,2.0,1,test,muril,0.9888965487480164
pair_0023,ರಥದ ಚಕ್ರ ಭಾರೀ ಮರದಿಂದ ತಯಾರಾಗಿದೆ.,ಮೊಟೊರಿನ ಚಕ್ರ ತಿರುಗುತ್ತಿದೆ.,ಚಕ್ರ,1,1,1.0,1,test,muril,0.9897008538246155
pair_0024,ಜೀವನದ ಚಕ್ರ ಮುಂದುವರಿದುಕೊಂಡಿದೆ.,ಋತುಗಳ ಚಕ್ರ ಪುನರಾವೃತ್ತಿಯಾಗುತ್ತಿದೆ.,ಚಕ್ರ,1,2,2.0,1,test,muril,0.9923555850982666
pair_0025,ಯೋಗದಲ್ಲಿ ಆಚ್ಠ ಚಕ್ರಗಳು ಮುಖ್ಯ.,ಹೃದಯ ಚಕ್ರ ಸಕ್ರಿಯಗೊಳಿಸುತ್ತಾರೆ.,ಚಕ್ರ,1,3,3.0,1,test,muril,0.978486180305481
pair_0026,ಕೃಷ್ಣನ ಚಕ್ರ ವೈಷ್ಣವ ಅಸ್ತ್ರ.,ಸುದರ್ಶನ ಚಕ್ರ ಸಕಲವನ್ನು ನಾಶಮಾಡುತ್ತಿದೆ.,ಚಕ್ರ,1,4,4.0,1,validation,muril,0.9922788739204407
pair_0027,ಈ ಘಟನೆಯ ಕರಣ ಎಂದರೆ ನಿರ್ಲಕ್ಷ್ಯತೆ.,ಅನಸ್ಥೆಯ ಕರಣ ಕಾರ್ಯಭಾರ ಹೆಚ್ಚು.,ಕರಣ,1,1,1.0,1,test,muril,0.9897094368934631
pair_0029,ಸೋಮನಾಥ ತನ್ನ ಗುಲಾಮನ ಪ್ರಭು.,ಪ್ರಭುವಿನ ಆದೇಶ ಪಾಲಿಸಲೇಬೇಕು.,ಪ್ರಭು,1,1,1.0,1,test,muril,0.9845436215400696
pair_0030,ಪ್ರಭುವೆ ನಮ್ಮನ್ನು ರಕ್ಷಿಸಿ.,ಪ್ರಭುವಿನ ಕೃಪೆ ಅಪರಿಸೀಮ.,ಪ್ರಭು,1,2,2.0,1,test,muril,0.9910120964050293
pair_0031,ಕೃಷ್ಣನ ಭಕ್ತರು ಕೋವಿಲಿಗೆ ಸೆರೆದುಬಂದರು.,ಆ ಗುರುವಿನ ಭಕ್ತ ತುಂಬಾ ಆಸ್ಥೆಗಳುದ್ದ.,ಭಕ್ತ,1,1,1.0,1,validation,muril,0.9823199510574341
pair_0032,ಅರಸನ ಭಕ್ತರು ನಿರ್ದೇಶ ಪಾಲಿಸಿದರು.,ಭಕ್ತರನ್ನು ಸಮ್ಮಾನಿಸಿ.,ಭಕ್ತ,1,2,2.0,1,test,muril,0.9784968495368958
pair_0033,ಆ ಅನ್ನದ ರಸ ಅತ್ಯಂತ ಸುಮಾರು.,ಲೆಮೆನ್ ರಸ ಅಮ್ಲೀಯವಾಗಿರುತ್ತದೆ.,ರಸ,1,1,1.0,1,test,muril,0.9901285767555237
pair_0034,ಹಣ್ಣಿನ ರಸ ಮಿಠಾಗಿರುತ್ತದೆ.,ಗೆಜ್ಜಿನ ರಸ ಸೋಯಿ ರಸ ಹೊಂದಿಕೆ.,ರಸ,1,2,2.0,1,test,muril,0.9928972721099854
pair_0035,ಕವಿತೆಯಲ್ಲಿ ಭಿನ್ನ ರಸಗಳು ಇವೆ.,ಶೃಂಗಾರ ರಸ ಸಂಗೀತದಲ್ಲಿ ಪ್ರಕಾಶಿತವಾಗುತ್ತದೆ.,ರಸ,1,3,3.0,1,test,muril,0.9911457300186157
pair_0036,ಈ ಮಾತುಗಳ ಅರ್ಥ ತೃಪ್ತಿದಾಯಕವಾಗಿದೆ.,ಪದದ ಅರ್ಥ ತಿಳಿಸಿ.,ಅರ್ಥ,1,1,1.0,1,validation,muril,0.9930960536003113
pair_0037,ಸಭೆ ಅರ್ಥ ಸೂಚಿಸಿದೆ.,ಅರ್ಥ ಪಾಲಿಸುವುದು ಅವಶ್ಯಕ.,ಅರ್ಥ,1,2,2.0,1,test,muril,0.9892376661300659
pair_0038,ಯುವಕನ ಅರ್ಥ ಉನ್ನತಿಯಿತು.,ಈ ಪ್ರಯೋಗದ ಅರ್ಥ ತಪ್ಪಾದ ವಿಷಯ ಪಕ್ಷೀಕರಿಸುವುದು.,ಅರ್ಥ,1,3,3.0,1,test,muril,0.9825427532196045
pair_0039,ಪಕ್ಷಿಯ ನೀಡ ವೃಕ್ಷದ ಮೇಲೆ ಇದೆ.,ಸೂಕನಲ್ಲಿ ನೀಡ ತಿರಿಯುತ್ತೆ.,ನೀಡ,1,1,1.0,1,test,muril,0.9878032207489014
pair_0040,ಬೆಕೆಲೆಗಾಗಿ ಪರಿವಾರದ ನೀಡ ನಿರ್ಮಾಣ ಮಾಡಿದರು.,ಹೊಸ ನೀಡಕ್ಕೆ ಸ್ವಾಗತ.,ನೀಡ,1,2,2.0,1,test,muril,0.9864870309829712
pair_0041,ನನ್ನ ಮಾತು ಆಲಿಸಿ.,ಇದು ಗಮನಾರ್ಹ ಮಾತು.,ಮಾತು,0,1,2.0,0,validation,muril,0.9838788509368896
pair_0042,ಆ ಮಾತು ನಿಜವಾಗಿದೆ.,ಪಟ್ಟಣದಲ್ಲಿ ಸಾಕಷ್ಟು ಮಾತು ಆಗಿದೆ.,ಮಾತು,0,1,3.0,0,test,muril,0.9806119203567505
pair_0043,ಇದು ಗಮನಾರ್ಹ ಮಾತು.,ತಲೆಕೆಳಿತ ಮಾತು ನಂಬಬೇಡ.,ಮಾತು,0,2,3.0,0,test,muril,0.9851676225662231
pair_0044,ಪಟ್ಟಣದಲ್ಲಿ ಸಾಕಷ್ಟು ಮಾತು ಆಗಿದೆ.,ಆ ಮಾತು ನಿಜವಾಗಿದೆ.,ಮಾತು,0,3,1.0,0,test,muril,0.9806119203567505
pair_0045,ತನ್ನ ಹಸ್ತ ಮೆರೆದುಕೊಂಡರು.,ಆನೆಯ ಹಸ್ತ ಅತ್ಯಂತ ಶಕ್ತಿಶಾಳಿ.,ಹಸ್ತ,0,1,2.0,0,test,muril,0.987014889717102
pair_0046,ಹಸ್ತ ತೊಳೆಯಿರಿ.,ಅವನ ಹಸ್ತ ತುಂಬಾ ಸುಂದರವಾಗಿದೆ.,ಹಸ್ತ,0,1,3.0,0,validation,muril,0.9861542582511902
pair_0047,ಆನೆಯ ಹಸ್ತ ಅತ್ಯಂತ ಶಕ್ತಿಶಾಳಿ.,ಸಭೆ ಅವನ ಹಸ್ತದಲ್ಲಿದೆ.,ಹಸ್ತ,0,2,4.0,0,test,muril,0.9831542372703552
pair_0048,ಈ ಗ್ರಂಥ ಶೇಷಾದ್ರಿಯ ಹಸ್ತದಿಂದ ಬರೆದಿದೆ.,ತನ್ನ ಹಸ್ತ ಮೆರೆದುಕೊಂಡರು.,ಹಸ್ತ,0,3,1.0,0,test,muril,0.9799275994300842
pair_0049,ಸಭೆ ಅವನ ಹಸ್ತದಲ್ಲಿದೆ.,ಹಸ್ತದಿಂದ ನೀರು ಕುಡಿಯುತ್ತವೆ.,ಹಸ್ತ,0,4,2.0,0,test,muril,0.9853196144104004
pair_0050,ಪುಷ್ಪಬಾಗ ಅತ್ಯಂತ ಸುಂದರವಾಗಿದೆ.,ಸಂಪತ್ತಿನಿಂದ ಪ್ರತಿಯೊಬ್ಬರ ಬಾಗ ನಿರ್ಧರಿಸಿ.,ಬಾಗ,0,1,2.0,0,test,muril,0.9789435863494873
pair_0051,ತರಕಾರಿ ಬಾಗದಲ್ಲಿ ಸೋಂಕು ಹಿಡಿದಿದೆ.,ಬೆಂಗಳೂರು ಉತ್ತರ ಬಾಗದಲ್ಲಿ ಸ್ಥಿತವಾಗಿದೆ.,ಬಾಗ,0,1,3.0,0,validation,muril,0.9904221296310425
pair_0052,ನನ್ನ ಬಾಗ ನಿಗದಿತವಾಗಿ ಇದೆ.,ನಗರದ ಪಶ್ಚಿಮ ಬಾಗ ಸಾಕಷ್ಟು ಅಭಿವೃದ್ಧಿಯಾಗಿದೆ.,ಬಾಗ,0,2,3.0,0,test,muril,0.9897377490997314
pair_0053,ಆ ಚಿತ್ರ ನೈಜತ್ವವನ್ನು ಪ್ರತಿಬಿಂಬಿಸುತ್ತದೆ.,ಸಮಾಜದಲ್ಲಿ ಅನೇಕ ಚಿತ್ರ ಜನತೆ ವಾಸ ಮಾಡುತ್ತಾರೆ.,ಚಿತ್ರ,0,1,2.0,0,test,muril,0.9640023112297058
pair_0054,ಚಿತ್ರ ತೆಗೆಯಬೇಕೆ?,ಆ ಚಿತ್ರ ಘಟನೆ ಕೇಳಲು ಅದ್ಭುತವಾಗಿದೆ.,ಚಿತ್ರ,0,1,3.0,0,test,muril,0.9871695637702942
pair_0055,ಈ ಕಾದಂಬರಿಯು ಚಿತ್ರವಾದ ಪ್ರಕರಣಗಳನ್ನು ಹೊಂದಿದೆ.,ರವಿಶಂಕರ ಸುಂದರ ಚಿತ್ರ ಸೃಷ್ಟಿಸುತ್ತಾರೆ.,ಚಿತ್ರ,0,2,4.0,0,test,muril,0.9802659749984741
pair_0056,ಚಿತ್ರವಾದ ಸಂಗತಿ ಸಂಭವಿಸಿದೆ.,ಈ ಚಿತ್ರ ಶಿಲ್ಪ ಅಸಾಧಾರಣ ಕಾದಂಬರಿ.,ಚಿತ್ರ,0,3,4.0,0,validation,muril,0.9823005795478821
pair_0057,ಕಾಲ ದ್ರುತವಾಗಿ ಹಾದುಹೋಗಿ.,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಕಾಲ,0,1,2.0,0,test,muril,0.9716993570327759
pair_0058,ಮಹಾಭಾರತದ ಕಾಲದಲ್ಲಿ ಅನೇಕ ಯುದ್ಧ ನಡೆದವು.,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಕಾಲ,0,1,2.0,0,test,muril,0.9621717929840088
pair_0059,ಅವನ ಎಡ ಕಾಲು ಮುರಿದಿದೆ.,ಬೇಸಿಗೆ ಕಾಲ ತುಂಬಾ ಬಿಸಿಯಾಗಿರುತ್ತವೆ.,ಕಾಲ,0,2,5.0,0,test,muril,0.9663830995559692
pair_0060,ಕಾಲು ನೋವಾಗುತ್ತಿದೆ.,ಮುಂಗಾರು ಕಾಲ ಮೂವೆತ್ತೆ ಅಂದಾಗೆ ಬರುತ್ತದೆ.,ಕಾಲ,0,2,5.0,0,test,muril,0.969626247882843
pair_0061,ಧರಣಿ ಭ್ರಮಿಸುತ್ತಾ ಇರುತ್ತದೆ.,ಈ ಕೋಟೆಯ ಧರಣಿ ಕಲ್ಲಿನಿಂದ ಕೆತ್ತಿರುವುದು.,ಧರಣಿ,0,1,2.0,0,validation,muril,0.9912661910057068
pair_0062,ಧರಣಿಯ ಮೇಲೆ ಮಿಲಿಯನ ಜನ ವಾಸ ಮಾಡುತ್ತಾರೆ.,ಮನೆಯ ಧರಣಿ ಬಲಾಗಿರುವುದು ಅಗತ್ಯ.,ಧರಣಿ,0,1,2.0,0,test,muril,0.9937966465950012
pair_0063,ರಥದ ಚಕ್ರ ಭಾರೀ ಮರದಿಂದ ತಯಾರಾಗಿದೆ.,ಜೀವನದ ಚಕ್ರ ಮುಂದುವರಿದುಕೊಂಡಿದೆ.,ಚಕ್ರ,0,1,2.0,0,test,muril,0.9858344793319702
pair_0064,ಮೊಟೊರಿನ ಚಕ್ರ ತಿರುಗುತ್ತಿದೆ.,ಯೋಗದಲ್ಲಿ ಆಚ್ಠ ಚಕ್ರಗಳು ಮುಖ್ಯ.,ಚಕ್ರ,0,1,3.0,0,test,muril,0.9866424798965454
pair_0065,ಋತುಗಳ ಚಕ್ರ ಪುನರಾವೃತ್ತಿಯಾಗುತ್ತಿದೆ.,ಕೃಷ್ಣನ ಚಕ್ರ ವೈಷ್ಣವ ಅಸ್ತ್ರ.,ಚಕ್ರ,0,2,4.0,0,test,muril,0.9853991866111755
pair_0066,ಹೃದಯ ಚಕ್ರ ಸಕ್ರಿಯಗೊಳಿಸುತ್ತಾರೆ.,ಸುದರ್ಶನ ಚಕ್ರ ಸಕಲವನ್ನು ನಾಶಮಾಡುತ್ತಿದೆ.,ಚಕ್ರ,0,3,4.0,0,validation,muril,0.9779763221740723
pair_0067,ಈ ಘಟನೆಯ ಕರಣ ಎಂದರೆ ನಿರ್ಲಕ್ಷ್ಯತೆ.,ಶಿಕ್ಷಣ ಜೀವನ ಸುಧಾರಣೆಯ ಕರಣ.,ಕರಣ,0,1,2.0,0,test,muril,0.9913390278816223
pair_0068,ಸೋಮನಾಥ ತನ್ನ ಗುಲಾಮನ ಪ್ರಭು.,ಪ್ರಭುವೆ ನಮ್ಮನ್ನು ರಕ್ಷಿಸಿ.,ಪ್ರಭು,0,1,2.0,0,test,muril,0.9819636344909668
pair_0069,ಪ್ರಭುವಿನ ಆದೇಶ ಪಾಲಿಸಲೇಬೇಕು.,ಪ್ರಭುವಿನ ಕೃಪೆ ಅಪರಿಸೀಮ.,ಪ್ರಭು,0,1,2.0,0,test,muril,0.9951362013816833
pair_0070,ಕೃಷ್ಣನ ಭಕ್ತರು ಕೋವಿಲಿಗೆ ಸೆರೆದುಬಂದರು.,ಅರಸನ ಭಕ್ತರು ನಿರ್ದೇಶ ಪಾಲಿಸಿದರು.,ಭಕ್ತ,0,1,2.0,0,test,muril,0.9852691888809204
pair_0071,ಆ ಗುರುವಿನ ಭಕ್ತ ತುಂಬಾ ಆಸ್ಥೆಗಳುದ್ದ.,ಭಕ್ತರನ್ನು ಸಮ್ಮಾನಿಸಿ.,ಭಕ್ತ,0,1,2.0,0,validation,muril,0.9792856574058533
pair_0072,ಆ ಅನ್ನದ ರಸ ಅತ್ಯಂತ ಸುಮಾರು.,ಕವಿತೆಯಲ್ಲಿ ಭಿನ್ನ ರಸಗಳು ಇವೆ.,ರಸ,0,1,3.0,0,test,muril,0.9885399341583252
pair_0073,ಹಣ್ಣಿನ ರಸ ಮಿಠಾಗಿರುತ್ತದೆ.,ಶೃಂಗಾರ ರಸ ಸಂಗೀತದಲ್ಲಿ ಪ್ರಕಾಶಿತವಾಗುತ್ತದೆ.,ರಸ,0,2,3.0,0,test,muril,0.9883153438568115
pair_0074,ಲೆಮೆನ್ ರಸ ಅಮ್ಲೀಯವಾಗಿರುತ್ತದೆ.,ದೇವತೆಗಳು ಅಮೃತ ರಸ ಕುಡಿದರು.,ರಸ,0,1,4.0,0,test,muril,0.986884593963623
pair_0075,ಈ ಮಾತುಗಳ ಅರ್ಥ ತೃಪ್ತಿದಾಯಕವಾಗಿದೆ.,ಸಭೆ ಅರ್ಥ ಸೂಚಿಸಿದೆ.,ಅರ್ಥ,0,1,2.0,0,test,muril,0.9780669212341309
pair_0076,ಪದದ ಅರ್ಥ ತಿಳಿಸಿ.,ಯುವಕನ ಅರ್ಥ ಉನ್ನತಿಯಿತು.,ಅರ್ಥ,0,1,3.0,0,validation,muril,0.980980634689331
pair_0077,ಪಕ್ಷಿಯ ನೀಡ ವೃಕ್ಷದ ಮೇಲೆ ಇದೆ.,ಹೊಸ ನೀಡಕ್ಕೆ ಸ್ವಾಗತ.,ನೀಡ,0,1,2.0,0,test,muril,0.9823642373085022
pair_0078,ನನ್ನ ಹಸ್ತ ತೆಗೆ.,ಹಾಕುಮಾರಿಗೆ ನಕ್ಷತ್ರ ತೆಗೆದು ಕೊಟ್ಟರು.,ತೆಗೆ,1,1,1.0,1,test,muril,0.9773430228233337
pair_0079,ಹೋಗಿ ಮೇಲಿನ ತಗರು ತೆಗೆದುಕೊ.,ಕಂಕುದಿಂದ ಮುಖ್ಯ ಕೆಲಸ ತೆಗೆದುಕೊ.,ತೆಗೆ,1,2,2.0,1,test,muril,0.993104875087738
pair_0080,ನೆಲದಿಂದ ಪಿಸು ತೆಗೆದುಕೊ.,ಹೊರಗಿನ ಸೂಪ ತೆಗೆದುಕೊಂಡೆ.,ತೆಗೆ,1,3,3.0,1,test,muril,0.9758455157279968
pair_0081,ಗುರಿನೆ ಬಾರಣವನ್ನು ತೆಗೆದುಕೊಳ್ಳಿ.,ಪ್ರಾಣಿ ಪರೀಕ್ಷೆಯಲ್ಲಿ ತೆಗೆದುಕೊಂಡರು.,ತೆಗೆ,1,4,4.0,1,validation,muril,0.9685381650924683
pair_0082,ಆನೆಗೆ ಒಣಹೂವು ಕೊಡಿ.,ನನಗೆ ನೀರು ಕೊಡಿ.,ಕೊಡು,1,1,1.0,1,test,muril,0.9997270703315735
pair_0083,ದೇವರಿಗೆ ಹೂವು ಕೊಡುವುದು ಸಂಪ್ರದಾಯ.,ಅತಿಥಿಗೆ ಆಸನ ಕೊಡಿ.,ಕೊಡು,1,2,2.0,1,test,muril,0.9786387085914612
pair_0084,ಶತ್ರುವಿಗೆ ಭೀಷಣ ಪ್ರಹಾರ ಕೊಡುತ್ತೆ.,ತೊಡೆಯಿಂದ ಥಳಿ ಕೊಟ್ಟನಳೆ.,ಕೊಡು,1,3,3.0,1,test,muril,0.9727410078048706
pair_0085,ಗಿರುಗಳ ಹಾಕುಮಾರಿ ಬೆಳ್ಳಳಿ ಕೊಡುತ್ತವೆ.,ಕ್ಷೇತ್ರ ಸಂಪೂರ್ಣ ಫಸಲಿ ಕೊಡುತ್ತಿದೆ.,ಕೊಡು,1,4,4.0,1,test,muril,0.9756986498832703
pair_0086,ಆಕಾಶ ನೋಡಿ.,ಒಟ್ಟಿಗೆ ಏನು ನೋಡುತ್ತೀಯ?,ನೋಡು,1,1,1.0,1,validation,muril,0.9788852334022522
pair_0087,ಸಿನೆಮಾ ನೋಡುವುದು ಆನಂದ.,ಕಡಿಮೆ ಮಾರುಕಟ್ಟೆ ನೋಡೊಳ್ಳಿ.,ನೋಡು,1,2,2.0,1,test,muril,0.9732983708381653
pair_0088,ನನ್ನ ಸ್ನೇಹಿತ ನೀಡೆ ನೋಡುತ್ತೆ.,ರಾತ್ರಿ ನಿಮ್ಮನ್ನು ನೋಡುತ್ತೇನೆ.,ನೋಡು,1,3,3.0,1,test,muril,0.9877007603645325
pair_0089,ಸರಿಪೊತ್ತು ನೋಡಿ.,ಚಿಕಿತ್ಸಕ ರೋಗಿಯನ್ನು ನೋಡಿದರು.,ನೋಡು,1,4,4.0,1,test,muril,0.9994907975196838
pair_0090,ಇಷ್ಟು ಸಾಕು.,ಹಣ ಸಾಕುದೆ?,ಸಾಕು,1,1,1.0,1,test,muril,0.9902105927467346
pair_0091,ಹಸು ಸಾಕುವುದು ಅಸಾಧಾರಣ.,ಗುರುಗಳನ್ನು ಸಾಕಿದೆ.,ಸಾಕು,1,2,2.0,1,validation,muril,0.9787260890007019
pair_0092,ಈ ನೋವು ಸಾಕಲಾರೆ.,ಹೆಚ್ಚು ಅವಮಾನ ಸಾಕಬಾರದು.,ಸಾಕು,1,3,3.0,1,test,muril,0.9995445609092712
pair_0093,ಹೊಸ ಬಟ್ಟೆ ಧರಿಸಿ.,ಮುಖವಾಣಿ ಧರಿಸಿ.,ಧರಿಸು,1,1,1.0,1,test,muril,0.9997953772544861
pair_0094,ಅಸ್ತ್ರ ಧರಿಸಿ ಯುದ್ಧಕ್ಕೆ ಬಂದರು.,ಮಾದರಿ ಧರಿಸಿ ಹೋಗುತ್ತೆ.,ಧರಿಸು,1,2,2.0,1,test,muril,0.9996071457862854
pair_0095,ಭೂಮಿಯ ಸಾಕಷ್ಟು ಸೋಂಕುಗಳನ್ನು ಧರಿಸಿದೆ.,ಕುಟುಂಬದ ನೈತಿಕ ಧರಿಸುವುದು ಅವಶ್ಯಕ.,ಧರಿಸು,1,3,3.0,1,test,muril,0.9862530827522278
pair_0096,ನಾಳೆ ನನ್ನ ಮನೆಗೆ ಬಾರು.,ಕಡಿಮೆ ಕರೆ ಸುಗಿಕೊ ಬರುತ್ತೆ.,ಬರು,1,1,1.0,1,validation,muril,0.9739758968353271
pair_0097,ರೈಲು ಸಮಯಕ್ಕೆ ಬರುತ್ತಿದೆ.,ಮೇಲಿನ ಸಿಡಿ ಹಠಾತ್ತು ಬರುತ್ತೆ.,ಬರು,1,2,2.0,1,test,muril,0.9775362014770508
pair_0098,ಇದೇ ಆಕಸ್ಮಾತ್ ಘಟನೆ ಕಾಲೇ ಕಾಲೇ ಬರುತ್ತದೆ.,ಶೀತ ಋತುವು ಬರುತ್ತಿದೆ.,ಬರು,1,3,3.0,1,test,muril,0.9841089248657227
pair_0099,ಅವನು ಅರಸನಾಗಿ ಬರುತ್ತೀಯ.,ನೀ ಶಕ್ತಿಶಾಳಿಯಾಗಿ ಬರಿ.,ಬರು,1,4,4.0,1,test,muril,0.9792542457580566
pair_0100,ಪರೀಕ್ಷೆಗೆ ಹೋಗಿ.,ನನ್ನ ಕಾರು ಹೋಗುತ್ತಿದೆ.,ಹೋಗು,1,1,1.0,1,test,muril,0.9810147285461426
pair_0101,"ಮುಂದೆ ಹೋಗಿ, ಜಾರುವುದು ಹೋಗುತ್ತೆ.",ಕೋಣೆಯಿಂದ ಹೋಗಿ.,ಹೋಗು,1,2,2.0,1,validation,muril,0.974111795425415
pair_0102,ಅಲೋಕು ಹೋಗಿ.,ಸೂರ್ಯ ದಿಗಂತದ ಹೆಚ್ಚಿನ ಹೋಗಿ.,ಹೋಗು,1,3,3.0,1,test,muril,0.9996537566184998
pair_0103,ದಿನ ಸರಿಸರಿ ಹೋಗುತ್ತಿದೆ.,ವರ್ಷ ಬೇಗ ಹೋದೆ.,ಹೋಗು,1,4,4.0,1,test,muril,0.9812005162239075
pair_0104,ಚಿತ್ರ ಸೃಷ್ಟಿ ಮಾಡಿ.,ಕಟಣೆ ಮಾಡುತ್ತೇನೆ.,ಮಾಡು,1,1,1.0,1,test,muril,0.9760921597480774
pair_0105,ಕೆಲಸ ಮಾಡಿ.,ಸಹಾಯ ಮಾಡಿ.,ಮಾಡು,1,2,2.0,1,test,muril,0.9999256134033203
pair_0106,ಆಹಾರ ಮಾಡುತ್ತೇನೆ.,ಬಾರ ಮಾಡುವುದು ಪುರಸ್ಕಾರ.,ಮಾಡು,1,3,3.0,1,validation,muril,0.9754354357719421
pair_0107,ಸಮಸ್ಯೆ ಮಾಡಿದೆ.,ಕೆಸರು ಮಾಡುವುದು ಸುಗಮ.,ಮಾಡು,1,4,4.0,1,test,muril,0.9788960814476013
